freq,dbfs,dbspl,rms,min_amp,max_amp,tag
245.68,-43,82.0,0.002,-0.007,0.006,
1589.19,-49,78.9,0.0014,-0.0035,0.0029,
230.29,-42,85.81,0.0031,-0.0073,0.0084,
115.14,-42,84.92,0.0028,-0.008,0.0051,
230.29,-45,82.0,0.002,-0.0044,0.0059,
501.14,-49,77.56,0.0012,-0.0035,0.0027,
345.43,-44,82.42,0.0021,-0.0061,0.0055,
230.29,-44,83.94,0.0025,-0.0063,0.0057,
115.14,-44,82.83,0.0022,-0.0056,0.0063,
345.43,-46,81.08,0.0018,-0.0052,0.0044,
506.9,-45,80.59,0.0017,-0.0025,0.0058,
230.29,-46,80.59,0.0017,-0.005,0.0041,
115.14,-43,85.52,0.003,-0.0067,0.0063,
506.9,-47,81.08,0.0018,-0.0033,0.0046,
115.14,-44,81.55,0.0019,-0.0063,0.0037,
115.14,-45,82.42,0.0021,-0.0055,0.0048,
230.29,-43,81.55,0.0019,-0.0043,0.0067,
1160.53,-49,79.5,0.0015,-0.0035,0.0031,
115.14,-43,82.0,0.002,-0.0067,0.0047,
115.14,-45,82.42,0.0021,-0.0054,0.0053,
460.57,-47,79.5,0.0015,-0.004,0.0043,
506.9,-46,79.5,0.0015,-0.005,0.0042,
115.14,-42,82.0,0.002,-0.0075,0.0055,
4009.09,-54,76.81,0.0011,-0.0021,0.0018,
115.14,-46,81.55,0.0019,-0.0045,0.0049,
501.14,-46,82.0,0.002,-0.003,0.0051,
115.14,-46,80.59,0.0017,-0.0051,0.0043,
460.57,-47,79.5,0.0015,-0.0045,0.0046,
460.57,-44,79.5,0.0015,-0.004,0.0061,
115.14,-46,81.08,0.0018,-0.0046,0.0048,
501.14,-45,84.61,0.0027,-0.0058,0.0044,
230.29,-46,80.06,0.0016,-0.0051,0.0041,
115.75,-45,80.59,0.0017,-0.0039,0.0054,
1002.27,-50,79.5,0.0015,-0.0032,0.0029,
361.48,-49,79.5,0.0015,-0.0037,0.0035,
126.72,-45,82.83,0.0022,-0.0058,0.0056,
345.43,-43,81.08,0.0018,-0.0068,0.0053,
230.29,-44,81.55,0.0019,-0.0046,0.0064,
501.14,-49,80.06,0.0016,-0.0036,0.0033,
115.14,-45,81.55,0.0019,-0.0058,0.0047,
282.69,-45,81.55,0.0019,-0.0054,0.0044,
140.0,-44,82.83,0.0022,-0.0043,0.0066,
115.14,-46,80.59,0.0017,-0.0048,0.0039,
233.33,-44,80.59,0.0017,-0.006,0.003,
156.94,-45,82.42,0.0021,-0.0058,0.0042,
115.14,-44,84.28,0.0026,-0.0063,0.0064,
501.14,-47,77.56,0.0012,-0.0027,0.0043,
230.29,-45,82.0,0.002,-0.0055,0.0051,
177.82,-46,81.08,0.0018,-0.0048,0.0039,
115.14,-47,80.59,0.0017,-0.0041,0.0045,
1013.79,-46,81.55,0.0019,-0.0049,0.0047,
230.29,-44,82.83,0.0022,-0.0064,0.0052,
115.14,-46,81.55,0.0019,-0.0049,0.0051,
2027.59,-48,79.5,0.0015,-0.0042,0.0031,
172.27,-46,80.06,0.0016,-0.0048,0.0039,
412.15,-47,80.06,0.0016,-0.0047,0.0044,
230.29,-44,82.83,0.0022,-0.0062,0.004,
115.14,-47,80.06,0.0016,-0.0037,0.0046,
115.14,-42,85.52,0.003,-0.0055,0.008,
345.43,-45,81.55,0.0019,-0.0055,0.0059,
1520.69,-48,79.5,0.0015,-0.0029,0.0039,
460.57,-47,80.06,0.0016,-0.0038,0.0045,
230.29,-43,83.58,0.0024,-0.0068,0.0046,
546.13,-47,79.5,0.0015,-0.0039,0.0043,
297.97,-48,80.06,0.0016,-0.0038,0.0029,
230.29,-45,81.55,0.0019,-0.0059,0.0044,
1013.79,-49,79.5,0.0015,-0.0035,0.0037,
230.29,-46,80.59,0.0017,-0.0043,0.0053,
2004.55,-48,78.9,0.0014,-0.0029,0.0039,
123.88,-45,82.42,0.0021,-0.0054,0.0058,
230.29,-46,80.06,0.0016,-0.005,0.0038,
115.14,-46,80.06,0.0016,-0.0049,0.0048,
230.29,-44,82.0,0.002,-0.0062,0.0053,
12600.0,-56,75.06,0.0009,-0.0015,0.0007,
544.44,-48,76.81,0.0011,-0.0039,0.0028,
575.72,-45,81.55,0.0019,-0.0046,0.0059,
506.9,-48,80.06,0.0016,-0.0041,0.0031,
115.14,-45,80.59,0.0017,-0.0054,0.0048,
345.43,-45,82.0,0.002,-0.0058,0.0048,
506.9,-47,81.55,0.0019,-0.0043,0.0046,
115.14,-44,83.94,0.0025,-0.0057,0.0064,
115.14,-45,82.83,0.0022,-0.0055,0.0052,
115.14,-42,84.28,0.0026,-0.0077,0.0061,
115.14,-40,86.35,0.0033,-0.0097,0.0077,
115.14,-41,86.35,0.0033,-0.009,0.0067,
115.14,-43,84.92,0.0028,-0.0064,0.0072,
230.29,-46,80.59,0.0017,-0.0048,0.0049,
115.14,-43,83.94,0.0025,-0.0072,0.0059,
115.14,-43,85.23,0.0029,-0.0073,0.0067,
115.14,-44,82.42,0.0021,-0.0063,0.0051,
115.14,-42,82.42,0.0021,-0.0058,0.0076,
115.14,-42,86.61,0.0034,-0.0082,0.0064,
115.14,-42,86.08,0.0032,-0.0062,0.0082,
115.14,-44,83.58,0.0024,-0.0065,0.0067,
115.14,-44,83.94,0.0025,-0.0061,0.0065,
115.14,-44,83.21,0.0023,-0.006,0.0051,
115.14,-44,84.28,0.0026,-0.0061,0.0065,
1025.58,-47,80.59,0.0017,-0.0035,0.0045,
115.14,-41,86.61,0.0034,-0.0093,0.0045,
345.43,-43,85.23,0.0029,-0.0072,0.0072,
115.14,-42,84.92,0.0028,-0.0056,0.0076,
367.5,-46,81.55,0.0019,-0.0042,0.0052,
125.64,-42,85.23,0.0029,-0.0076,0.0059,
115.14,-44,83.21,0.0023,-0.006,0.0061,
115.14,-43,83.58,0.0024,-0.0069,0.0039,
115.14,-42,86.61,0.0034,-0.0065,0.0081,
139.12,-41,84.92,0.0028,-0.0047,0.0091,
115.14,-44,82.0,0.002,-0.006,0.0048,
501.14,-45,84.28,0.0026,-0.0045,0.0059,
230.29,-46,82.83,0.0022,-0.0052,0.0051,
230.29,-45,80.59,0.0017,-0.0056,0.0036,
237.1,-43,85.23,0.0029,-0.0071,0.0056,
155.28,-45,83.58,0.0024,-0.0054,0.0058,
115.14,-44,82.42,0.0021,-0.0047,0.0065,
506.9,-44,81.55,0.0019,-0.0031,0.006,
115.14,-44,82.0,0.002,-0.0052,0.006,
506.9,-50,77.56,0.0012,-0.0031,0.0032,
115.14,-46,80.59,0.0017,-0.0043,0.005,
115.14,-45,82.42,0.0021,-0.0056,0.0048,
203.23,-46,80.06,0.0016,-0.0038,0.0049,
230.29,-45,82.42,0.0021,-0.0055,0.0049,
115.14,-46,82.0,0.002,-0.0049,0.0051,
153.66,-45,81.08,0.0018,-0.0055,0.0034,
239.67,-44,82.0,0.002,-0.0061,0.004,
115.14,-44,81.55,0.0019,-0.0065,0.0052,
115.14,-45,81.55,0.0019,-0.0054,0.0044,
137.81,-44,82.0,0.002,-0.0052,0.0062,
588.0,-47,79.5,0.0015,-0.0045,0.0033,
115.14,-44,82.83,0.0022,-0.0051,0.0066,
345.43,-47,80.06,0.0016,-0.0039,0.0045,
230.29,-45,81.08,0.0018,-0.0051,0.0058,
376.92,-46,80.06,0.0016,-0.004,0.005,
115.14,-45,81.08,0.0018,-0.0055,0.0058,
1013.79,-48,79.5,0.0015,-0.0031,0.0039,
115.14,-42,83.94,0.0025,-0.0078,0.0063,
501.14,-47,80.59,0.0017,-0.0045,0.0037,
115.14,-43,82.83,0.0022,-0.005,0.0071,
115.14,-44,83.58,0.0024,-0.0066,0.0051,
1050.0,-50,79.5,0.0015,-0.0031,0.0033,
115.14,-45,80.06,0.0016,-0.0042,0.0057,
1013.79,-50,78.26,0.0013,-0.0033,0.0026,
115.14,-46,80.59,0.0017,-0.0039,0.005,
230.29,-44,81.55,0.0019,-0.006,0.0055,
345.43,-46,80.06,0.0016,-0.005,0.0048,
1191.89,-49,79.5,0.0015,-0.0035,0.003,
115.14,-43,82.83,0.0022,-0.0055,0.0071,
115.14,-44,82.0,0.002,-0.006,0.0046,
115.14,-45,80.59,0.0017,-0.0048,0.0056,
230.29,-46,81.08,0.0018,-0.005,0.0049,
115.14,-45,82.0,0.002,-0.0056,0.0043,
115.14,-46,82.42,0.0021,-0.0045,0.005,
506.9,-45,82.42,0.0021,-0.0055,0.0032,
115.14,-44,82.42,0.0021,-0.0061,0.0048,
1520.69,-48,79.5,0.0015,-0.0037,0.0038,
115.14,-45,81.08,0.0018,-0.004,0.0057,
230.29,-44,81.55,0.0019,-0.0048,0.0063,
506.9,-46,82.0,0.002,-0.0037,0.005,
230.29,-47,79.5,0.0015,-0.0044,0.004,
1764.0,-50,77.56,0.0012,-0.0025,0.003,
230.29,-44,81.08,0.0018,-0.0061,0.0053,
230.29,-45,82.0,0.002,-0.0052,0.0055,
230.29,-44,82.42,0.0021,-0.0066,0.0055,
115.14,-47,80.06,0.0016,-0.004,0.0044,
531.33,-50,80.59,0.0017,-0.0032,0.0031,
115.14,-45,81.55,0.0019,-0.0054,0.0037,
115.14,-46,82.0,0.002,-0.0049,0.0047,
230.29,-45,81.55,0.0019,-0.0055,0.005,
230.29,-44,82.42,0.0021,-0.0062,0.0057,
376.92,-45,84.28,0.0026,-0.0043,0.0054,
124.58,-46,81.08,0.0018,-0.0047,0.0042,
230.29,-45,82.83,0.0022,-0.0053,0.0058,
115.14,-45,81.55,0.0019,-0.0053,0.0041,
230.29,-47,81.55,0.0019,-0.0046,0.0046,
501.14,-44,83.58,0.0024,-0.0062,0.0033,
294.0,-45,81.55,0.0019,-0.0054,0.0031,
345.43,-46,81.55,0.0019,-0.0049,0.0049,
501.14,-47,79.5,0.0015,-0.0044,0.0035,
345.43,-46,81.08,0.0018,-0.0049,0.0049,
506.9,-49,79.5,0.0015,-0.003,0.0035,
230.29,-45,82.42,0.0021,-0.0046,0.0059,
506.9,-48,80.59,0.0017,-0.0039,0.004,
153.66,-44,84.28,0.0026,-0.0066,0.0056,
345.43,-44,81.55,0.0019,-0.0061,0.0045,
506.9,-45,82.83,0.0022,-0.0053,0.0036,
115.14,-43,83.94,0.0025,-0.0071,0.0049,
506.9,-49,79.5,0.0015,-0.0036,0.0031,
174.31,-43,84.61,0.0027,-0.0072,0.0059,
115.14,-46,82.0,0.002,-0.0049,0.0045,
115.14,-47,80.59,0.0017,-0.0045,0.0046,
230.29,-46,80.06,0.0016,-0.004,0.0048,
230.29,-46,80.59,0.0017,-0.0049,0.0048,
506.9,-46,83.21,0.0023,-0.004,0.0048,
115.14,-43,84.28,0.0026,-0.0071,0.0056,
501.14,-45,84.28,0.0026,-0.0033,0.0057,
230.29,-42,83.94,0.0025,-0.0077,0.0056,
235.83,-42,86.86,0.0035,-0.0075,0.0057,
115.14,-45,82.0,0.002,-0.0056,0.0052,
115.14,-46,80.06,0.0016,-0.0048,0.0045,
115.14,-45,82.0,0.002,-0.0058,0.0043,
501.14,-47,78.9,0.0014,-0.0024,0.0044,
139.12,-43,82.0,0.002,-0.007,0.0048,
115.14,-44,81.55,0.0019,-0.0061,0.0043,
501.14,-45,80.59,0.0017,-0.0041,0.0056,
115.14,-42,83.58,0.0024,-0.005,0.0083,
376.92,-44,83.58,0.0024,-0.0056,0.0065,
367.5,-47,80.06,0.0016,-0.0043,0.0034,
345.43,-46,81.08,0.0018,-0.0048,0.0047,
7603.45,-52,76.81,0.0011,-0.0026,0.0024,
115.14,-47,80.06,0.0016,-0.0038,0.0047,
501.14,-45,83.21,0.0023,-0.0054,0.0036,
230.29,-45,81.55,0.0019,-0.0039,0.0057,
2534.48,-48,78.9,0.0014,-0.0035,0.0038,
512.79,-47,80.59,0.0017,-0.0045,0.0035,
115.14,-45,82.42,0.0021,-0.0055,0.0056,
501.14,-49,79.5,0.0015,-0.0035,0.0032,
115.14,-46,82.42,0.0021,-0.0053,0.0051,
501.14,-49,78.9,0.0014,-0.003,0.0037,
115.14,-48,79.5,0.0015,-0.0042,0.0037,
506.9,-45,82.42,0.0021,-0.0056,0.0044,
115.14,-44,80.59,0.0017,-0.0041,0.0063,
4055.17,-48,78.9,0.0014,-0.0037,0.0041,
648.53,-44,83.21,0.0023,-0.0025,0.0061,
115.14,-43,83.94,0.0025,-0.0069,0.006,
506.9,-46,79.5,0.0015,-0.0053,0.0027,
115.14,-45,83.58,0.0024,-0.0054,0.0056,
115.14,-46,80.59,0.0017,-0.0049,0.0047,
230.29,-44,83.58,0.0024,-0.0049,0.0062,
345.43,-45,80.06,0.0016,-0.0048,0.0056,
230.29,-46,79.5,0.0015,-0.0046,0.0049,
501.14,-49,80.06,0.0016,-0.0035,0.0034,
345.43,-46,81.08,0.0018,-0.0041,0.0052,
345.43,-43,80.59,0.0017,-0.0045,0.0075,
230.29,-44,82.0,0.002,-0.0063,0.0051,
506.9,-48,80.06,0.0016,-0.0026,0.004,
115.14,-48,79.5,0.0015,-0.0041,0.0036,
115.14,-43,83.21,0.0023,-0.0071,0.0038,
345.43,-48,78.9,0.0014,-0.0042,0.0041,
506.9,-48,79.5,0.0015,-0.0038,0.0035,
230.29,-46,82.42,0.0021,-0.005,0.0045,
501.14,-49,80.06,0.0016,-0.0031,0.0037,
230.29,-47,80.06,0.0016,-0.0045,0.0046,
386.84,-48,80.59,0.0017,-0.0039,0.0042,
123.88,-45,82.0,0.002,-0.0058,0.0055,
115.14,-46,81.55,0.0019,-0.0046,0.0048,
506.9,-47,78.26,0.0013,-0.0029,0.0045,
230.29,-47,81.08,0.0018,-0.0043,0.0045,
300.0,-45,84.28,0.0026,-0.0058,0.0048,
136.53,-45,82.42,0.0021,-0.0058,0.0059,
115.14,-44,82.83,0.0022,-0.0057,0.0063,
115.14,-44,82.0,0.002,-0.006,0.0054,
345.43,-47,79.5,0.0015,-0.0043,0.0044,
1013.79,-46,80.59,0.0017,-0.0031,0.005,
115.14,-48,79.5,0.0015,-0.0042,0.0037,
690.86,-47,80.06,0.0016,-0.0039,0.0043,
230.29,-46,83.21,0.0023,-0.0051,0.0053,
501.14,-48,80.06,0.0016,-0.0038,0.0037,
206.07,-43,82.42,0.0021,-0.0037,0.0072,
344.53,-46,82.42,0.0021,-0.0053,0.0042,
115.14,-45,80.06,0.0016,-0.0044,0.0054,
115.14,-46,80.06,0.0016,-0.0052,0.0049,
177.82,-45,82.83,0.0022,-0.0059,0.0058,
115.14,-45,81.08,0.0018,-0.0056,0.0049,
230.29,-44,81.08,0.0018,-0.0042,0.006,
115.14,-44,83.21,0.0023,-0.0064,0.0058,
156.94,-46,82.0,0.002,-0.0049,0.0046,
233.33,-45,80.59,0.0017,-0.0054,0.0038,
230.29,-45,82.0,0.002,-0.004,0.0059,
501.14,-46,82.42,0.0021,-0.0038,0.0048,
460.57,-43,82.83,0.0022,-0.007,0.0045,
345.43,-46,80.59,0.0017,-0.0048,0.0052,
280.89,-45,82.42,0.0021,-0.0057,0.0057,
230.29,-43,84.92,0.0028,-0.0069,0.0064,
115.14,-46,82.0,0.002,-0.0052,0.0052,
1002.27,-50,78.26,0.0013,-0.0031,0.003,
115.14,-43,82.42,0.0021,-0.0071,0.0046,
1013.79,-47,82.42,0.0021,-0.0044,0.0046,
126.72,-45,82.42,0.0021,-0.0056,0.0044,
115.14,-44,82.83,0.0022,-0.0059,0.006,
230.29,-45,81.08,0.0018,-0.0056,0.0045,
115.14,-45,81.55,0.0019,-0.0055,0.0048,
501.14,-47,81.08,0.0018,-0.0041,0.0042,
115.75,-46,80.59,0.0017,-0.0053,0.0041,
230.29,-47,80.06,0.0016,-0.0043,0.0042,
506.9,-47,82.0,0.002,-0.0036,0.0045,
1378.12,-52,78.26,0.0013,-0.0025,0.0022,
345.43,-45,80.06,0.0016,-0.0056,0.0049,
345.43,-44,83.58,0.0024,-0.0066,0.0053,
501.14,-46,82.42,0.0021,-0.0046,0.005,
230.29,-46,81.08,0.0018,-0.0052,0.0047,
230.29,-45,82.83,0.0022,-0.0057,0.0052,
678.46,-49,80.06,0.0016,-0.0034,0.0031,
2004.55,-50,78.26,0.0013,-0.0032,0.0017,
115.14,-45,81.08,0.0018,-0.0042,0.0053,
506.9,-46,81.55,0.0019,-0.0052,0.0033,
115.14,-45,80.59,0.0017,-0.0054,0.0048,
230.29,-45,80.59,0.0017,-0.0055,0.0053,
115.14,-46,82.0,0.002,-0.005,0.005,
115.14,-45,80.59,0.0017,-0.0058,0.0042,
460.57,-46,80.06,0.0016,-0.0053,0.0037,
115.14,-45,80.59,0.0017,-0.0043,0.0056,
8204.65,-47,78.26,0.0013,-0.0022,0.0043,
115.14,-45,80.59,0.0017,-0.0056,0.0057,
506.9,-47,79.5,0.0015,-0.0045,0.0044,
230.29,-46,80.06,0.0016,-0.0049,0.0044,
501.14,-47,81.55,0.0019,-0.0044,0.0047,
115.14,-44,82.83,0.0022,-0.0067,0.0061,
506.9,-47,80.06,0.0016,-0.0044,0.0032,
115.14,-42,84.61,0.0027,-0.0079,0.0045,
115.14,-45,81.08,0.0018,-0.0041,0.0054,
1191.89,-47,81.55,0.0019,-0.0043,0.0041,
368.52,-45,82.0,0.002,-0.0054,0.0052,
230.29,-46,81.55,0.0019,-0.005,0.0052,
501.14,-49,78.9,0.0014,-0.0032,0.0037,
115.14,-44,82.0,0.002,-0.0066,0.004,
270.55,-46,81.55,0.0019,-0.0043,0.0049,
230.29,-47,81.55,0.0019,-0.0044,0.0047,
115.14,-44,82.0,0.002,-0.0055,0.0061,
460.57,-45,79.5,0.0015,-0.0053,0.0043,
151.03,-48,79.5,0.0015,-0.0041,0.0041,
501.14,-44,82.0,0.002,-0.0032,0.0061,
115.14,-47,80.59,0.0017,-0.0044,0.0043,
115.14,-44,83.94,0.0025,-0.0066,0.0054,
209.0,-46,81.08,0.0018,-0.0047,0.0048,
170.27,-46,80.59,0.0017,-0.005,0.004,
230.29,-44,81.55,0.0019,-0.0064,0.0052,
115.14,-44,83.21,0.0023,-0.0053,0.0063,
4009.09,-48,77.56,0.0012,-0.0029,0.004,
230.29,-46,79.5,0.0015,-0.0042,0.0053,
506.9,-49,78.9,0.0014,-0.0028,0.0037,
180.0,-45,82.0,0.002,-0.0054,0.0049,
230.29,-45,83.58,0.0024,-0.0054,0.0058,
506.9,-48,80.06,0.0016,-0.0034,0.0039,
115.14,-43,82.0,0.002,-0.0074,0.0038,
501.14,-48,80.59,0.0017,-0.0033,0.0041,
317.27,-45,80.06,0.0016,-0.004,0.0054,
229.69,-45,81.55,0.0019,-0.0053,0.0043,
115.14,-46,82.42,0.0021,-0.0047,0.0048,
2505.68,-48,78.9,0.0014,-0.0033,0.0039,
230.29,-45,81.55,0.0019,-0.0059,0.0057,
141.35,-47,80.06,0.0016,-0.0042,0.0046,
115.14,-46,81.08,0.0018,-0.0049,0.0045,
506.9,-47,81.08,0.0018,-0.003,0.0047,
115.14,-44,82.83,0.0022,-0.006,0.0047,
506.9,-45,83.94,0.0025,-0.0059,0.0052,
127.83,-46,80.06,0.0016,-0.005,0.004,
352.8,-48,80.06,0.0016,-0.0041,0.0035,
230.29,-44,82.0,0.002,-0.0052,0.0063,
1002.27,-48,78.26,0.0013,-0.0038,0.0029,
115.14,-45,81.08,0.0018,-0.0055,0.0047,
501.14,-46,80.59,0.0017,-0.0049,0.0033,
116.67,-47,80.59,0.0017,-0.004,0.0047,
479.35,-46,81.08,0.0018,-0.0052,0.0031,
115.14,-44,83.58,0.0024,-0.0062,0.006,
506.9,-48,78.9,0.0014,-0.004,0.0035,
230.29,-46,80.59,0.0017,-0.0045,0.0048,
115.14,-46,80.59,0.0017,-0.0052,0.0049,
345.43,-47,80.59,0.0017,-0.0047,0.0039,
506.9,-48,81.55,0.0019,-0.0034,0.0041,
230.29,-44,84.28,0.0026,-0.0062,0.0067,
115.14,-45,82.42,0.0021,-0.0057,0.0035,
711.29,-50,80.06,0.0016,-0.0032,0.0032,
5292.0,-50,78.9,0.0014,-0.0031,0.003,
230.29,-45,81.55,0.0019,-0.0051,0.0054,
501.14,-51,76.81,0.0011,-0.003,0.0022,
115.14,-44,81.55,0.0019,-0.0061,0.0054,
115.14,-45,82.42,0.0021,-0.0056,0.005,
230.29,-47,80.59,0.0017,-0.0045,0.0046,
230.29,-41,83.58,0.0024,-0.0053,0.0089,
115.14,-45,81.08,0.0018,-0.0053,0.0051,
230.29,-46,80.59,0.0017,-0.0049,0.0043,
115.14,-45,82.42,0.0021,-0.0055,0.0056,
506.9,-47,81.08,0.0018,-0.0033,0.0047,
115.14,-45,80.59,0.0017,-0.0054,0.0044,
230.29,-46,80.59,0.0017,-0.0048,0.0045,
460.57,-47,79.5,0.0015,-0.0037,0.0046,
501.14,-47,80.59,0.0017,-0.003,0.0045,
115.14,-47,81.08,0.0018,-0.0045,0.0047,
588.0,-48,81.08,0.0018,-0.0035,0.0042,
230.29,-46,81.08,0.0018,-0.0053,0.0045,
115.14,-46,80.06,0.0016,-0.0036,0.0048,
506.9,-48,79.5,0.0015,-0.0039,0.0031,
230.29,-45,82.42,0.0021,-0.0055,0.0052,
501.14,-48,80.59,0.0017,-0.0041,0.0036,
121.82,-45,80.06,0.0016,-0.0043,0.0057,
115.14,-46,82.0,0.002,-0.0053,0.0047,
345.43,-47,80.06,0.0016,-0.0044,0.0041,
1002.27,-47,79.5,0.0015,-0.0046,0.0027,
230.29,-45,80.59,0.0017,-0.0053,0.0037,
1520.69,-49,78.26,0.0013,-0.0024,0.0036,
310.56,-46,81.08,0.0018,-0.0048,0.0039,
402.13,-46,79.5,0.0015,-0.0048,0.0038,
115.14,-44,82.42,0.0021,-0.0052,0.0063,
230.29,-44,80.06,0.0016,-0.0064,0.0051,
501.14,-45,83.58,0.0024,-0.0051,0.0054,
230.29,-46,80.59,0.0017,-0.0053,0.0048,
501.14,-47,82.0,0.002,-0.0035,0.0044,
230.29,-45,82.0,0.002,-0.0055,0.0043,
506.9,-49,79.5,0.0015,-0.0037,0.0024,
115.14,-45,82.42,0.0021,-0.0055,0.0043,
506.9,-48,80.06,0.0016,-0.0028,0.0039,
345.43,-45,80.59,0.0017,-0.0041,0.0055,
115.14,-45,82.83,0.0022,-0.005,0.0058,
506.9,-47,83.94,0.0025,-0.0044,0.0045,
182.23,-44,84.28,0.0026,-0.0063,0.006,
193.42,-48,80.06,0.0016,-0.0036,0.0041,
230.29,-45,82.83,0.0022,-0.0039,0.0058,
115.14,-45,82.83,0.0022,-0.0057,0.0058,
115.14,-44,82.0,0.002,-0.0058,0.0064,
230.29,-45,82.42,0.0021,-0.0052,0.0056,
230.29,-44,82.0,0.002,-0.0067,0.0053,
506.9,-47,80.06,0.0016,-0.0044,0.0041,
272.22,-44,82.83,0.0022,-0.0064,0.0044,
115.14,-42,83.58,0.0024,-0.0076,0.0063,
921.15,-47,79.5,0.0015,-0.0041,0.0044,
344.53,-45,82.83,0.0022,-0.004,0.0054,
115.14,-45,81.08,0.0018,-0.0053,0.0046,
3507.95,-47,78.9,0.0014,-0.0033,0.0044,
115.14,-46,81.08,0.0018,-0.0038,0.0049,
506.9,-47,81.08,0.0018,-0.0044,0.0038,
115.14,-44,80.06,0.0016,-0.0046,0.0064,
117.29,-44,82.42,0.0021,-0.006,0.0041,
115.14,-46,81.08,0.0018,-0.005,0.005,
501.14,-46,82.42,0.0021,-0.0029,0.0049,
460.57,-45,80.59,0.0017,-0.0055,0.0055,
506.9,-46,81.55,0.0019,-0.0047,0.0037,
230.29,-45,81.55,0.0019,-0.005,0.0054,
230.29,-46,80.59,0.0017,-0.0048,0.0044,
345.43,-44,81.08,0.0018,-0.0052,0.006,
115.14,-43,83.21,0.0023,-0.0067,0.0069,
747.46,-47,80.06,0.0016,-0.0043,0.0034,
3150.0,-53,75.98,0.001,-0.0016,0.0024,
230.29,-46,79.5,0.0015,-0.0048,0.0034,
690.86,-47,80.06,0.0016,-0.0046,0.0042,
115.14,-48,80.06,0.0016,-0.0039,0.0041,
345.43,-46,80.06,0.0016,-0.0049,0.0047,
115.14,-45,81.55,0.0019,-0.0051,0.0053,
230.29,-44,82.83,0.0022,-0.006,0.0049,
115.14,-46,82.0,0.002,-0.004,0.005,
115.14,-47,80.06,0.0016,-0.0045,0.0043,
506.9,-48,80.06,0.0016,-0.0039,0.0036,
115.14,-45,80.59,0.0017,-0.0053,0.0048,
230.29,-46,80.06,0.0016,-0.0039,0.0051,
501.14,-49,78.26,0.0013,-0.0028,0.0037,
115.14,-43,82.83,0.0022,-0.0071,0.0047,
115.14,-46,80.06,0.0016,-0.0045,0.0048,
501.14,-49,78.9,0.0014,-0.0026,0.0035,
115.14,-44,83.94,0.0025,-0.0041,0.0062,
416.04,-48,82.0,0.002,-0.0042,0.0029,
120.82,-46,81.08,0.0018,-0.005,0.0051,
345.43,-46,80.06,0.0016,-0.0053,0.0045,
115.14,-43,84.92,0.0028,-0.0074,0.0069,
501.14,-47,80.59,0.0017,-0.003,0.0047,
115.14,-45,81.08,0.0018,-0.0045,0.0056,
506.9,-45,85.23,0.0029,-0.0057,0.005,
317.27,-46,83.21,0.0023,-0.005,0.0046,
133.23,-47,79.5,0.0015,-0.0038,0.0042,
345.43,-45,82.0,0.002,-0.0057,0.0045,
115.14,-46,81.08,0.0018,-0.0048,0.0052,
1520.69,-50,78.26,0.0013,-0.0024,0.0033,
115.14,-44,83.21,0.0023,-0.0066,0.0056,
501.14,-48,80.06,0.0016,-0.0035,0.004,
256.4,-45,82.0,0.002,-0.0045,0.0058,
295.97,-47,79.5,0.0015,-0.0041,0.0044,
115.14,-41,83.58,0.0024,-0.0041,0.0087,
506.9,-48,79.5,0.0015,-0.004,0.003,
115.14,-44,82.0,0.002,-0.0065,0.0039,
230.29,-45,82.83,0.0022,-0.0056,0.005,
230.29,-46,81.55,0.0019,-0.005,0.0044,
1013.79,-51,78.26,0.0013,-0.0028,0.0027,
115.14,-45,82.0,0.002,-0.0039,0.0056,
369.04,-45,80.06,0.0016,-0.0031,0.0054,
572.73,-45,80.06,0.0016,-0.0056,0.0037,
115.14,-45,81.55,0.0019,-0.0049,0.0058,
2027.59,-50,77.56,0.0012,-0.0027,0.0033,
345.43,-43,82.0,0.002,-0.0048,0.0072,
1002.27,-48,78.9,0.0014,-0.0042,0.0024,
115.14,-45,82.42,0.0021,-0.0053,0.0052,
288.24,-44,80.59,0.0017,-0.0039,0.0061,
268.9,-45,81.55,0.0019,-0.0053,0.0035,
115.14,-45,81.55,0.0019,-0.0056,0.0052,
4510.23,-50,77.56,0.0012,-0.0031,0.0031,
115.14,-45,81.55,0.0019,-0.0052,0.0055,
230.29,-45,82.42,0.0021,-0.0047,0.0059,
1002.27,-49,79.5,0.0015,-0.003,0.0037,
260.18,-43,83.58,0.0024,-0.0068,0.0047,
336.64,-44,82.42,0.0021,-0.006,0.0051,
115.14,-44,83.58,0.0024,-0.0061,0.0062,
1013.79,-49,80.06,0.0016,-0.0033,0.0034,
345.43,-46,80.06,0.0016,-0.0042,0.0049,
501.14,-46,80.06,0.0016,-0.003,0.0049,
115.14,-45,81.55,0.0019,-0.0057,0.0045,
506.9,-46,80.06,0.0016,-0.0031,0.0047,
118.23,-45,82.42,0.0021,-0.0053,0.0047,
230.29,-44,83.94,0.0025,-0.0062,0.0067,
230.29,-45,81.08,0.0018,-0.0058,0.005,
115.14,-45,81.08,0.0018,-0.0039,0.0055,
5752.17,-52,77.56,0.0012,-0.0026,0.0014,
575.72,-46,81.08,0.0018,-0.0052,0.0045,
501.14,-49,80.06,0.0016,-0.0034,0.0036,
460.57,-47,80.59,0.0017,-0.0044,0.0046,
115.14,-44,82.0,0.002,-0.0061,0.0056,
5415.79,-49,78.9,0.0014,-0.0034,0.0032,
